
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-02-28 12:07:40 /api/trades ........................................................................ ~ 515.38ms
  2026-02-28 12:07:40 /api/missed-trades ................................................................. ~ 559.09ms
  2026-02-28 12:08:40 /api/analytics/dashboard-summary ................................................... ~ 512.63ms
  2026-02-28 12:08:40 /api/trades .......................................................................... ~ 0.23ms
  2026-02-28 12:08:40 /api/missed-trades ................................................................. ~ 546.41ms
  2026-02-28 12:09:40 /api/analytics/dashboard-summary ................................................... ~ 501.04ms
  2026-02-28 12:09:40 /api/trades ........................................................................ ~ 521.65ms
  2026-02-28 12:09:40 /api/missed-trades ................................................................. ~ 546.27ms
  2026-02-28 12:10:40 /api/analytics/dashboard-summary ................................................... ~ 515.26ms
  2026-02-28 12:10:40 /api/trades ........................................................................ ~ 504.36ms
  2026-02-28 12:10:40 /api/missed-trades ................................................................. ~ 564.87ms
  2026-02-28 12:11:40 /api/analytics/dashboard-summary ..................................................... ~ 0.46ms
  2026-02-28 12:11:40 /api/trades ........................................................................ ~ 511.42ms
  2026-02-28 12:11:40 /api/missed-trades ................................................................. ~ 544.96ms
  2026-02-28 12:12:40 /api/analytics/dashboard-summary ................................................... ~ 501.44ms
  2026-02-28 12:12:40 /api/trades .......................................................................... ~ 0.22ms
  2026-02-28 12:12:40 /api/missed-trades ................................................................. ~ 539.41ms
  2026-02-28 12:13:40 /api/analytics/dashboard-summary ................................................... ~ 502.60ms
  2026-02-28 12:13:40 /api/trades .......................................................................... ~ 0.27ms
  2026-02-28 12:13:40 /api/missed-trades .................................................................. ~ 38.14ms
  2026-02-28 12:14:40 /api/analytics/dashboard-summary ................................................... ~ 500.60ms
  2026-02-28 12:14:40 /api/trades .............................................................................. ~ 1s
  2026-02-28 12:14:40 /api/missed-trades ................................................................. ~ 560.06ms
  2026-02-28 12:15:40 /api/analytics/dashboard-summary ................................................... ~ 513.51ms
  2026-02-28 12:15:40 /api/trades .......................................................................... ~ 0.40ms
  2026-02-28 12:15:40 /api/missed-trades ................................................................. ~ 544.43ms
  2026-02-28 12:16:40 /api/analytics/dashboard-summary ..................................................... ~ 0.38ms
  2026-02-28 12:16:40 /api/trades ........................................................................ ~ 500.26ms
  2026-02-28 12:16:40 /api/missed-trades ................................................................. ~ 548.12ms
  2026-02-28 12:17:40 /api/analytics/dashboard-summary ..................................................... ~ 0.57ms
  2026-02-28 12:17:40 /api/trades ........................................................................ ~ 509.88ms
  2026-02-28 12:17:40 /api/missed-trades ................................................................. ~ 568.11ms
